event_id,user_id,event_name,ts,session_id,insert_id,properties,release
evt_000044,u_0377,onboarding_completed,2026-06-08T09:47:00Z,u_0377_s01,ins_u_0377_006,"{""completed_at"": ""2026-06-08T09:32:00Z""}",v2.3.0-buggy
evt_000045,u_0438,signup_completed,2026-06-08T09:47:00Z,u_0438_s01,ins_u_0438_002,{},v2.3.0-buggy
evt_000046,u_0604,profile_saved,2026-06-08T09:50:00Z,u_0604_s01,ins_u_0604_003,{},v2.3.0-buggy
evt_000047,u_0031,onboarding_completed,2026-06-08T09:56:00Z,u_0031_s01,ins_u_0031_005,"{""completed_at"": ""2026-06-08T10:01:00Z""}",v2.3.0-buggy
evt_000048,u_0438,profile_saved,2026-06-08T09:57:00Z,u_0438_s01,ins_u_0438_003,{},v2.3.0-buggy
evt_000049,u_0340,feature_used,2026-06-08T09:58:00Z,u_0340_s01,ins_u_0340_006,"{""feature"": ""board""}",v2.3.0-buggy
evt_000050,u_0530,signup_started,2026-06-08T09:59:00Z,u_0530_s01,ins_u_0530_001,{},v2.3.0-buggy
evt_000051,u_0438,onboarding_step_viewed,2026-06-08T10:00:00Z,u_0438_s01,ins_u_0438_004,{},v2.3.0-buggy
evt_000052,u_0604,feature_used,2026-06-08T10:03:00Z,u_0604_s01,ins_u_0604_004,"{""feature"": ""board""}",v2.3.0-buggy
evt_000053,u_0530,signup_completed,2026-06-08T10:04:00Z,u_0530_s01,ins_u_0530_002,{},v2.3.0-buggy
evt_000054,u_0340,onboarding_completed,2026-06-08T10:05:00Z,u_0340_s01,ins_u_0340_007,"{""completed_at"": ""2026-06-08T10:10:00Z""}",v2.3.0-buggy
evt_000055,u_0436,signup_started,2026-06-08T10:12:00Z,u_0436_s01,ins_u_0436_001,{},v2.3.0-buggy
evt_000056,u_0530,profile_saved,2026-06-08T10:12:00Z,u_0530_s01,ins_u_0530_003,{},v2.3.0-buggy
evt_000057,u_0530,onboarding_step_viewed,2026-06-08T10:16:00Z,u_0530_s01,ins_u_0530_004,{},v2.3.0-buggy
evt_000058,u_0554,signup_started,2026-06-08T10:17:00Z,u_0554_s01,ins_u_0554_001,{},v2.3.0-buggy
evt_000059,u_0134,signup_started,2026-06-08T10:18:00Z,u_0134_s01,ins_u_0134_001,{},v2.3.0-buggy
evt_000060,u_0377,activation_completed,2026-06-08T10:20:00Z,u_0377_s01,ins_u_0377_007,{},v2.3.0-buggy
evt_000061,u_0436,signup_completed,2026-06-08T10:20:00Z,u_0436_s01,ins_u_0436_002,{},v2.3.0-buggy
evt_000062,u_0554,signup_completed,2026-06-08T10:20:00Z,u_0554_s01,ins_u_0554_002,{},v2.3.0-buggy
evt_000063,u_0554,profile_saved,2026-06-08T10:22:00Z,u_0554_s01,ins_u_0554_003,{},v2.3.0-buggy
evt_000064,u_0134,signup_completed,2026-06-08T10:23:00Z,u_0134_s01,ins_u_0134_002,{},v2.3.0-buggy
evt_000065,u_0554,onboarding_step_viewed,2026-06-08T10:25:00Z,u_0554_s01,ins_u_0554_004,{},v2.3.0-buggy
evt_000066,u_0604,onboarding_completed,2026-06-08T10:25:00Z,u_0604_s01,ins_u_0604_005,"{""completed_at"": ""2026-06-08T10:27:00Z""}",v2.3.0-buggy
evt_000067,u_0134,onboarding_completed,2026-06-08T10:26:00Z,u_0134_s01,ins_u_0134_003,{},v2.3.0-buggy
evt_000068,u_0436,profile_saved,2026-06-08T10:26:00Z,u_0436_s01,ins_u_0436_003,{},v2.3.0-buggy
evt_000069,u_0436,onboarding_step_viewed,2026-06-08T10:28:00Z,u_0436_s01,ins_u_0436_004,{},v2.3.0-buggy
evt_000070,u_0134,session_abandoned,2026-06-08T10:29:00Z,u_0134_s01,ins_u_0134_004,{},v2.3.0-buggy
evt_000071,u_0235,signup_started,2026-06-08T10:30:00Z,u_0235_s01,ins_u_0235_001,{},v2.3.0-buggy
evt_000072,u_0300,signup_started,2026-06-08T10:30:00Z,u_0300_s01,ins_u_0300_001,{},v2.3.0-buggy
evt_000073,u_0300,signup_completed,2026-06-08T10:32:00Z,u_0300_s01,ins_u_0300_002,{},v2.3.0-buggy
evt_000074,u_0235,signup_completed,2026-06-08T10:33:00Z,u_0235_s01,ins_u_0235_002,{},v2.3.0-buggy
evt_000075,u_0235,profile_saved,2026-06-08T10:40:00Z,u_0235_s01,ins_u_0235_003,{},v2.3.0-buggy
evt_000076,u_0300,profile_saved,2026-06-08T10:42:00Z,u_0300_s01,ins_u_0300_003,{},v2.3.0-buggy
evt_000077,u_0438,onboarding_completed,2026-06-08T10:42:00Z,u_0438_s01,ins_u_0438_005,"{""completed_at"": ""2026-06-08T10:23:00Z""}",v2.3.0-buggy
evt_000078,u_0300,error_shown,2026-06-08T10:43:00Z,u_0300_s01,ins_u_0300_004,"{""code"": ""onboarding_timeout""}",v2.3.0-buggy
evt_000079,u_0235,onboarding_step_viewed,2026-06-08T10:44:00Z,u_0235_s01,ins_u_0235_004,{},v2.3.0-buggy
evt_000080,u_0436,feature_used,2026-06-08T10:46:00Z,u_0436_s01,ins_u_0436_005,"{""feature"": ""board""}",v2.3.0-buggy
evt_000081,u_0438,activation_completed,2026-06-08T10:47:00Z,u_0438_s01,ins_u_0438_006,{},v2.3.0-buggy
evt_000082,u_0530,onboarding_completed,2026-06-08T10:47:00Z,u_0530_s01,ins_u_0530_005,"{""completed_at"": ""2026-06-08T10:49:00Z""}",v2.3.0-buggy
evt_000083,u_0554,feature_used,2026-06-08T10:47:00Z,u_0554_s01,ins_u_0554_005,"{""feature"": ""board""}",v2.3.0-buggy
evt_000084,u_0769,signup_started,2026-06-08T10:47:00Z,u_0769_s01,ins_u_0769_001,{},v2.3.0-buggy
evt_000085,u_0087,signup_started,2026-06-08T10:48:00Z,u_0087_s01,ins_u_0087_001,{},v2.3.0-buggy
evt_000086,u_0300,onboarding_step_viewed,2026-06-08T10:48:00Z,u_0300_s01,ins_u_0300_005,{},v2.3.0-buggy
evt_000087,u_0087,signup_completed,2026-06-08T10:49:00Z,u_0087_s01,ins_u_0087_002,{},v2.3.0-buggy
evt_000088,u_0300,onboarding_step_viewed,2026-06-08T10:49:00Z,u_0300_s01,ins_u_0300_005,{},v2.3.0-buggy
evt_000089,u_0436,onboarding_completed,2026-06-08T10:52:00Z,u_0436_s01,ins_u_0436_006,"{""completed_at"": ""2026-06-08T10:52:00Z""}",v2.3.0-buggy
evt_000090,u_0769,signup_completed,2026-06-08T10:52:00Z,u_0769_s01,ins_u_0769_002,{},v2.3.0-buggy
evt_000091,u_0548,signup_started,2026-06-08T10:54:00Z,u_0548_s01,ins_u_0548_001,{},v2.3.0-buggy
evt_000092,u_0087,profile_saved,2026-06-08T10:58:00Z,u_0087_s01,ins_u_0087_003,{},v2.3.0-buggy
evt_000093,u_0300,feature_used,2026-06-08T10:59:00Z,u_0300_s01,ins_u_0300_006,"{""feature"": ""board""}",v2.3.0-buggy
evt_000094,u_0548,session_abandoned,2026-06-08T11:00:00Z,u_0548_s01,ins_u_0548_002,{},v2.3.0-buggy
evt_000095,u_0554,onboarding_completed,2026-06-08T11:01:00Z,u_0554_s01,ins_u_0554_006,"{""completed_at"": ""2026-06-08T10:48:00Z""}",v2.3.0-buggy
evt_000096,u_0769,profile_saved,2026-06-08T11:02:00Z,u_0769_s01,ins_u_0769_003,{},v2.3.0-buggy
evt_000097,u_0743,signup_started,2026-06-08T11:04:00Z,u_0743_s01,ins_u_0743_001,{},v2.3.0-buggy
evt_000098,u_0257,signup_started,2026-06-08T11:08:00Z,u_0257_s01,ins_u_0257_001,{},v2.3.0-buggy
evt_000099,u_0769,onboarding_step_viewed,2026-06-08T11:08:00Z,u_0769_s01,ins_u_0769_004,{},v2.3.0-buggy
evt_000100,u_0743,signup_completed,2026-06-08T11:10:00Z,u_0743_s01,ins_u_0743_002,{},v2.3.0-buggy
evt_000101,u_0257,signup_completed,2026-06-08T11:11:00Z,u_0257_s01,ins_u_0257_002,{},v2.3.0-buggy
evt_000102,u_0743,profile_saved,2026-06-08T11:14:00Z,u_0743_s01,ins_u_0743_003,{},v2.3.0-buggy
evt_000103,u_0743,onboarding_step_viewed,2026-06-08T11:16:00Z,u_0743_s01,ins_u_0743_004,{},v2.3.0-buggy
evt_000104,u_0769,feature_used,2026-06-08T11:17:00Z,u_0769_s01,ins_u_0769_005,"{""feature"": ""insights""}",v2.3.0-buggy
evt_000105,u_0257,session_abandoned,2026-06-08T11:18:00Z,u_0257_s01,ins_u_0257_003,{},v2.3.0-buggy
evt_000106,u_0235,onboarding_completed,2026-06-08T11:21:00Z,u_0235_s01,ins_u_0235_005,"{""completed_at"": ""2026-06-08T11:13:00Z""}",v2.3.0-buggy
evt_000107,u_0300,onboarding_completed,2026-06-08T11:24:00Z,u_0300_s01,ins_u_0300_007,"{""completed_at"": ""2026-06-08T11:11:00Z""}",v2.3.0-buggy
evt_000108,u_0087,onboarding_completed,2026-06-08T11:30:00Z,u_0087_s01,ins_u_0087_004,"{""completed_at"": ""2026-06-08T11:28:00Z""}",v2.3.0-buggy
evt_000109,u_0104,signup_started,2026-06-08T11:32:00Z,u_0104_s01,ins_u_0104_001,{},v2.3.0-buggy
evt_000110,u_0494,signup_started,2026-06-08T11:33:00Z,u_0494_s01,ins_u_0494_001,{},v2.3.0-buggy
evt_000111,u_0235,activation_completed,2026-06-08T11:34:00Z,u_0235_s01,ins_u_0235_006,{},v2.3.0-buggy
evt_000112,u_0104,signup_completed,2026-06-08T11:35:00Z,u_0104_s01,ins_u_0104_002,{},v2.3.0-buggy
evt_000113,u_0084,signup_started,2026-06-08T11:36:00Z,u_0084_s01,ins_u_0084_001,{},v2.3.0-buggy
evt_000114,u_0494,signup_completed,2026-06-08T11:36:00Z,u_0494_s01,ins_u_0494_002,{},v2.3.0-buggy
evt_000115,u_0084,signup_completed,2026-06-08T11:40:00Z,u_0084_s01,ins_u_0084_002,{},v2.3.0-buggy
evt_000116,u_0769,onboarding_completed,2026-06-08T11:41:00Z,u_0769_s01,ins_u_0769_006,"{""completed_at"": ""2026-06-08T11:41:00Z""}",v2.3.0-buggy
evt_000117,u_0494,session_abandoned,2026-06-08T11:42:00Z,u_0494_s01,ins_u_0494_003,{},v2.3.0-buggy
evt_000118,u_0084,profile_saved,2026-06-08T11:44:00Z,u_0084_s01,ins_u_0084_003,{},v2.3.0-buggy
evt_000119,u_0104,session_abandoned,2026-06-08T11:44:00Z,u_0104_s01,ins_u_0104_003,{},v2.3.0-buggy
evt_000120,u_0436,activation_completed,2026-06-08T11:45:00Z,u_0436_s01,ins_u_0436_007,{},v2.3.0-buggy
evt_000121,u_0084,onboarding_step_viewed,2026-06-08T11:46:00Z,u_0084_s01,ins_u_0084_004,{},v2.3.0-buggy
evt_000122,u_0300,activation_completed,2026-06-08T11:48:00Z,u_0300_s01,ins_u_0300_008,{},v2.3.0-buggy
evt_000123,u_0769,activation_completed,2026-06-08T11:53:00Z,u_0769_s01,ins_u_0769_007,{},v2.3.0-buggy
evt_000124,u_0743,onboarding_completed,2026-06-08T11:55:00Z,u_0743_s01,ins_u_0743_005,"{""completed_at"": ""2026-06-08T11:43:00Z""}",v2.3.0-buggy
evt_000125,u_0362,signup_started,2026-06-08T12:00:00Z,u_0362_s01,ins_u_0362_001,{},v2.3.0-buggy
evt_000126,u_0362,session_abandoned,2026-06-08T12:01:00Z,u_0362_s01,ins_u_0362_002,{},v2.3.0-buggy
evt_000127,u_0167,signup_started,2026-06-08T12:04:00Z,u_0167_s01,ins_u_0167_001,{},v2.3.0-buggy
evt_000128,u_0167,signup_completed,2026-06-08T12:05:00Z,u_0167_s01,ins_u_0167_002,{},v2.3.0-buggy
evt_000129,u_0447,signup_started,2026-06-08T12:05:00Z,u_0447_s01,ins_u_0447_001,{},v2.3.0-buggy
evt_000130,u_0484,signup_started,2026-06-08T12:06:00Z,u_0484_s01,ins_u_0484_001,{},v2.3.0-buggy
evt_000131,u_0084,feature_used,2026-06-08T12:07:00Z,u_0084_s01,ins_u_0084_005,"{""feature"": ""board""}",v2.3.0-buggy
evt_000132,u_0167,profile_saved,2026-06-08T12:10:00Z,u_0167_s01,ins_u_0167_003,{},v2.3.0-buggy
evt_000133,u_0447,signup_completed,2026-06-08T12:11:00Z,u_0447_s01,ins_u_0447_002,{},v2.3.0-buggy
evt_000134,u_0484,signup_completed,2026-06-08T12:12:00Z,u_0484_s01,ins_u_0484_002,{},v2.3.0-buggy
evt_000135,u_0167,onboarding_step_viewed,2026-06-08T12:13:00Z,u_0167_s01,ins_u_0167_004,{},v2.3.0-buggy
evt_000136,u_0447,profile_saved,2026-06-08T12:14:00Z,u_0447_s01,ins_u_0447_003,{},v2.3.0-buggy
evt_000137,u_0084,onboarding_completed,2026-06-08T12:15:00Z,u_0084_s01,ins_u_0084_006,"{""completed_at"": ""2026-06-08T12:20:00Z""}",v2.3.0-buggy
evt_000138,u_0447,error_shown,2026-06-08T12:15:00Z,u_0447_s01,ins_u_0447_004,"{""code"": ""onboarding_timeout""}",v2.3.0-buggy
evt_000139,u_0447,onboarding_step_viewed,2026-06-08T12:18:00Z,u_0447_s01,ins_u_0447_005,{},v2.3.0-buggy
evt_000140,u_0597,signup_started,2026-06-08T12:18:00Z,u_0597_s01,ins_u_0597_001,{},v2.3.0-buggy
evt_000141,u_0484,session_abandoned,2026-06-08T12:20:00Z,u_0484_s01,ins_u_0484_003,{},v2.3.0-buggy
evt_000142,u_0597,signup_completed,2026-06-08T12:22:00Z,u_0597_s01,ins_u_0597_002,{},v2.3.0-buggy
evt_000143,u_0232,signup_started,2026-06-08T12:23:00Z,u_0232_s01,ins_u_0232_001,{},v2.3.0-buggy
evt_000144,u_0520,signup_started,2026-06-08T12:23:00Z,u_0520_s01,ins_u_0520_001,{},v2.3.0-buggy
evt_000145,u_0520,signup_completed,2026-06-08T12:24:00Z,u_0520_s01,ins_u_0520_002,{},v2.3.0-buggy
evt_000146,u_0597,profile_saved,2026-06-08T12:25:00Z,u_0597_s01,ins_u_0597_003,{},v2.3.0-buggy
evt_000147,u_0520,onboarding_completed,2026-06-08T12:27:00Z,u_0520_s01,ins_u_0520_003,{},v2.3.0-buggy
evt_000148,u_0620,signup_started,2026-06-08T12:27:00Z,u_0620_s01,ins_u_0620_001,{},v2.3.0-buggy
evt_000149,u_0232,signup_completed,2026-06-08T12:28:00Z,u_0232_s01,ins_u_0232_002,{},v2.3.0-buggy
evt_000150,u_0447,feature_used,2026-06-08T12:28:00Z,u_0447_s01,ins_u_0447_006,"{""feature"": ""insights""}",v2.3.0-buggy
evt_000151,u_0597,onboarding_step_viewed,2026-06-08T12:30:00Z,u_0597_s01,ins_u_0597_004,{},v2.3.0-buggy
evt_000152,u_0620,signup_completed,2026-06-08T12:30:00Z,u_0620_s01,ins_u_0620_002,{},v2.3.0-buggy
evt_000153,u_0743,activation_completed,2026-06-08T12:30:00Z,u_0743_s01,ins_u_0743_006,{},v2.3.0-buggy
evt_000154,u_0793,signup_started,2026-06-08T12:30:00Z,u_0793_s01,ins_u_0793_001,{},v2.3.0-buggy
evt_000155,u_0232,profile_saved,2026-06-08T12:31:00Z,u_0232_s01,ins_u_0232_003,{},v2.3.0-buggy
evt_000156,u_0620,upsell_modal_shown,2026-06-08T12:31:00Z,u_0620_s01,ins_u_0620_003,{},v2.3.0-buggy
evt_000157,u_0520,session_abandoned,2026-06-08T12:32:00Z,u_0520_s01,ins_u_0520_004,{},v2.3.0-buggy
evt_000158,u_0597,feature_used,2026-06-08T12:32:00Z,u_0597_s01,ins_u_0597_005,"{""feature"": ""insights""}",v2.3.0-buggy
evt_000159,u_0710,signup_started,2026-06-08T12:33:00Z,u_0710_s01,ins_u_0710_001,{},v2.3.0-buggy
evt_000160,u_0232,onboarding_step_viewed,2026-06-08T12:36:00Z,u_0232_s01,ins_u_0232_004,{},v2.3.0-buggy
evt_000161,u_0793,signup_completed,2026-06-08T12:36:00Z,u_0793_s01,ins_u_0793_002,{},v2.3.0-buggy
evt_000162,u_0232,onboarding_step_viewed,2026-06-08T12:37:00Z,u_0232_s01,ins_u_0232_004,{},v2.3.0-buggy
evt_000163,u_0793,profile_saved,2026-06-08T12:39:00Z,u_0793_s01,ins_u_0793_003,{},v2.3.0-buggy
evt_000164,u_0167,onboarding_completed,2026-06-08T12:40:00Z,u_0167_s01,ins_u_0167_005,"{""completed_at"": ""2026-06-08T12:36:00Z""}",v2.3.0-buggy
evt_000165,u_0414,signup_started,2026-06-08T12:40:00Z,u_0414_s01,ins_u_0414_001,{},v2.3.0-buggy
evt_000166,u_0620,profile_saved,2026-06-08T12:40:00Z,u_0620_s01,ins_u_0620_004,{},v2.3.0-buggy
evt_000167,u_0710,signup_completed,2026-06-08T12:40:00Z,u_0710_s01,ins_u_0710_002,{},v2.3.0-buggy
evt_000168,u_0793,error_shown,2026-06-08T12:40:00Z,u_0793_s01,ins_u_0793_004,"{""code"": ""onboarding_timeout""}",v2.3.0-buggy
evt_000169,u_0710,upsell_modal_shown,2026-06-08T12:41:00Z,u_0710_s01,ins_u_0710_003,{},v2.3.0-buggy
evt_000170,u_0710,onboarding_completed,2026-06-08T12:41:00Z,u_0710_s01,ins_u_0710_004,{},v2.3.0-buggy
evt_000171,u_0793,onboarding_step_viewed,2026-06-08T12:43:00Z,u_0793_s01,ins_u_0793_005,{},v2.3.0-buggy
evt_000172,u_0414,signup_completed,2026-06-08T12:44:00Z,u_0414_s01,ins_u_0414_002,{},v2.3.0-buggy
evt_000173,u_0414,profile_saved,2026-06-08T12:49:00Z,u_0414_s01,ins_u_0414_003,{},v2.3.0-buggy
evt_000174,u_0479,signup_started,2026-06-08T12:49:00Z,u_0479_s01,ins_u_0479_001,{},v2.3.0-buggy
evt_000175,u_0710,session_abandoned,2026-06-08T12:49:00Z,u_0710_s01,ins_u_0710_005,{},v2.3.0-buggy
evt_000176,u_0793,feature_used,2026-06-08T12:49:00Z,u_0793_s01,ins_u_0793_006,"{""feature"": ""insights""}",v2.3.0-buggy
evt_000177,u_0479,signup_completed,2026-06-08T12:53:00Z,u_0479_s01,ins_u_0479_002,{},v2.3.0-buggy
evt_000178,u_0268,signup_started,2026-06-08T12:54:00Z,u_0268_s01,ins_u_0268_001,{},v2.3.0-buggy
evt_000179,u_0597,onboarding_completed,2026-06-08T12:54:00Z,u_0597_s01,ins_u_0597_006,"{""completed_at"": ""2026-06-08T12:56:00Z""}",v2.3.0-buggy
evt_000180,u_0084,activation_completed,2026-06-08T12:55:00Z,u_0084_s01,ins_u_0084_007,{},v2.3.0-buggy
evt_000181,u_0167,activation_completed,2026-06-08T12:56:00Z,u_0167_s01,ins_u_0167_006,{},v2.3.0-buggy
evt_000182,u_0447,onboarding_completed,2026-06-08T12:57:00Z,u_0447_s01,ins_u_0447_007,"{""completed_at"": ""2026-06-08T12:46:00Z""}",v2.3.0-buggy
evt_000183,u_0268,signup_completed,2026-06-08T13:00:00Z,u_0268_s01,ins_u_0268_002,{},v2.3.0-buggy
evt_000184,u_0479,profile_saved,2026-06-08T13:01:00Z,u_0479_s01,ins_u_0479_003,{},v2.3.0-buggy
evt_000185,u_0232,onboarding_completed,2026-06-08T13:02:00Z,u_0232_s01,ins_u_0232_005,"{""completed_at"": ""2026-06-08T13:01:00Z""}",v2.3.0-buggy
evt_000186,u_0268,profile_saved,2026-06-08T13:04:00Z,u_0268_s01,ins_u_0268_003,{},v2.3.0-buggy
evt_000187,u_0268,onboarding_step_viewed,2026-06-08T13:06:00Z,u_0268_s01,ins_u_0268_004,{},v2.3.0-buggy
evt_000188,u_0479,onboarding_step_viewed,2026-06-08T13:07:00Z,u_0479_s01,ins_u_0479_004,{},v2.3.0-buggy
evt_000189,u_0100,signup_started,2026-06-08T13:10:00Z,u_0100_s01,ins_u_0100_001,{},v2.3.0-buggy
evt_000190,u_0414,feature_used,2026-06-08T13:10:00Z,u_0414_s01,ins_u_0414_004,"{""feature"": ""board""}",v2.3.0-buggy
evt_000191,u_0742,signup_started,2026-06-08T13:11:00Z,u_0742_s01,ins_u_0742_001,{},v2.3.0-buggy
evt_000192,u_0100,session_abandoned,2026-06-08T13:13:00Z,u_0100_s01,ins_u_0100_002,{},v2.3.0-buggy
evt_000193,u_0100,session_abandoned,2026-06-08T13:14:00Z,u_0100_s01,ins_u_0100_002,{},v2.3.0-buggy
evt_000194,u_0479,feature_used,2026-06-08T13:15:00Z,u_0479_s01,ins_u_0479_005,"{""feature"": ""insights""}",v2.3.0-buggy
evt_000195,u_0762,signup_started,2026-06-08T13:16:00Z,u_0762_s01,ins_u_0762_001,{},v2.3.0-buggy
evt_000196,u_0793,onboarding_completed,2026-06-08T13:16:00Z,u_0793_s01,ins_u_0793_007,"{""completed_at"": ""2026-06-08T13:16:00Z""}",v2.3.0-buggy
evt_000197,u_0742,signup_completed,2026-06-08T13:17:00Z,u_0742_s01,ins_u_0742_002,{},v2.3.0-buggy
evt_000198,u_0715,signup_started,2026-06-08T13:19:00Z,u_0715_s01,ins_u_0715_001,{},v2.3.0-buggy
evt_000199,u_0715,session_abandoned,2026-06-08T13:20:00Z,u_0715_s01,ins_u_0715_002,{},v2.3.0-buggy
evt_000200,u_0738,signup_started,2026-06-08T13:22:00Z,u_0738_s01,ins_u_0738_001,{},v2.3.0-buggy
evt_000201,u_0742,profile_saved,2026-06-08T13:22:00Z,u_0742_s01,ins_u_0742_003,{},v2.3.0-buggy
evt_000202,u_0762,signup_completed,2026-06-08T13:23:00Z,u_0762_s01,ins_u_0762_002,{},v2.3.0-buggy
evt_000203,u_0620,onboarding_completed,2026-06-08T13:24:00Z,u_0620_s01,ins_u_0620_005,"{""completed_at"": ""2026-06-08T13:13:00Z""}",v2.3.0-buggy
evt_000204,u_0054,signup_started,2026-06-08T13:25:00Z,u_0054_s01,ins_u_0054_001,{},v2.3.0-buggy
evt_000205,u_0469,signup_started,2026-06-08T13:26:00Z,u_0469_s01,ins_u_0469_001,{},v2.3.0-buggy
evt_000206,u_0268,feature_used,2026-06-08T13:27:00Z,u_0268_s01,ins_u_0268_005,"{""feature"": ""board""}",v2.3.0-buggy
